"Sector.Detail","Sector","Size","Part.Of.Larger.Firm","Num.Establishments","Headquarters","Separate.Financial.Statements","Firm.Status","Establishment.Begin.Year","Electrical.Application","Electrical.Wait","Power.Outage","Num.Power.Outages","Power.Outage.Duration.Hours","Power.Outage.Duration.Minutes","Generator","Generator.Use","Water.Application","Water.Wait","Water.Outage","Num.Water.Outages","Water.Outage.Duration","Email","Website","Main.Activity","Sales.Nominal","Theft.Loss","Breakage.Loss","Capacity.Utilization","Operation.Hours","Capital.Purchases.Bool","Capital.Purchases.Amount","Upgraded.Capital.Bool","Upgraded.Capital.Percent","Land.Buildings.Amount","Full.Time.Employees","Full.Time.Employees.Production","Full.Time.Employees.Non.Production","Full.Time.Employees.Production.High.Skill","Full.Time.Employees.Production.Mid.Skill","Full.Time.Employees.Production.Low.Skill","Full.Time.Employees.Temporary","Full.Time.Employees.Temporary.Duration","Full.Time.Employees.Secondary.School.Percent","Labor.Cost","Raw.Material.Cost","Electricity.Cost","Total.Cost","Capital.Value","Country"
20,1,2,1,2,1,2,2,2011,1,-9,1,-9,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,-9,NA,NA,-9,-9,1,-9,NA,NA,-9,25,18,7,6,12,0,0,NA,1,-9,-9,288000,-9,-9,"Uruguay"
24,1,1,2,NA,NA,NA,2,1956,2,NA,1,6,1,0,1,5,2,NA,2,NA,NA,1,2,1,11738849,NA,NA,100,45,1,600000,1,100,0,6,4,2,2,2,0,0,NA,2,-9,-9,-9,-9,8400000,"Uruguay"
25,1,1,2,NA,NA,NA,5,2004,2,NA,1,1,0,1,1,-9,1,-5,1,-9,NA,1,2,1,-9,NA,NA,20,80,1,1800000,1,80,0,9,9,0,0,0,9,2,3,0,-9,-9,600000,-9,5100000,"Uruguay"
25,1,2,2,NA,NA,NA,5,2000,2,NA,1,5,0,0,2,NA,2,NA,-9,NA,NA,1,1,1,2.5e+07,NA,NA,-9,-9,2,NA,NA,NA,NA,32,-9,-9,-9,-9,-9,2,12,2,-9,-9,6000000,-9,-9,"Uruguay"
27,1,1,2,NA,NA,NA,2,2011,2,NA,1,3,0,1,2,NA,2,NA,2,NA,NA,1,1,1,1.5e+08,NA,NA,-9,50,1,4500000,2,NA,0,15,8,7,0,8,0,0,NA,70,1.4e+07,1e+08,1500000,-9,-9,"Uruguay"
28,3,3,2,NA,NA,NA,2,2005,2,NA,1,3,2,0,1,2,2,NA,NA,NA,NA,1,1,4,-9,NA,NA,NA,NA,2,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,0,NA,20,-9,NA,-9,NA,NA,"Uruguay"
34,1,1,2,NA,NA,NA,2,2014,2,NA,2,NA,NA,NA,2,NA,2,NA,-9,NA,NA,1,1,1,12487076,-9,-9,-9,-9,1,840000,2,NA,0,6,-9,-9,-9,-9,-9,0,NA,80,5484000,-9,42000,-9,-9,"Uruguay"
34,1,1,1,4,2,NA,2,2012,1,20,-9,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,2,1,15546692,NA,NA,7,-9,2,NA,NA,NA,NA,19,13,6,0,13,0,0,NA,-9,8511046,4512564,644702,14626955,-9,"Uruguay"
17,1,1,2,NA,NA,NA,2,2002,2,NA,2,NA,NA,NA,2,NA,2,NA,-9,NA,NA,2,2,1,-9,NA,NA,40,45,2,NA,NA,NA,NA,7,6,1,6,0,0,0,NA,60,-9,-9,-9,-9,-9,"Uruguay"
15,1,1,2,NA,NA,NA,2,2012,1,10,1,20,16,0,2,NA,2,NA,2,NA,NA,1,2,1,9e+06,NA,NA,50,40,1,1800000,1,100,0,7,5,2,0,5,0,0,NA,1,1e+06,7e+05,360000,2060000,2400000,"Uruguay"
45,3,2,2,NA,NA,NA,2,2010,1,30,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,4,2.76e+08,NA,NA,NA,NA,1,1800000,2,NA,9e+06,63,NA,NA,NA,NA,NA,0,NA,5,-9,NA,215000,NA,NA,"Uruguay"
52,2,1,2,NA,NA,NA,5,1975,2,NA,1,5,0,1,2,NA,2,NA,NA,NA,NA,1,2,2,-9,NA,NA,NA,NA,1,120000,1,100,180000,12,NA,NA,NA,NA,NA,0,NA,-9,-9,NA,720000,NA,NA,"Uruguay"
50,2,2,2,NA,NA,NA,5,1994,2,NA,1,10,0,0,1,2,2,NA,NA,NA,NA,1,2,2,1.77e+08,NA,NA,NA,NA,2,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,2,4,70,8600000,NA,600000,NA,NA,"Uruguay"
50,3,2,2,NA,NA,NA,5,1956,1,1,1,15,0,16,1,-9,1,1,NA,NA,NA,1,2,3,2.7e+08,NA,NA,NA,NA,1,1700000000,1,100,1.73e+10,35,NA,NA,NA,NA,NA,0,NA,3,15062000,NA,1400000,NA,NA,"Uruguay"
52,2,2,2,NA,NA,NA,5,1993,1,90,1,3,1,0,1,1,2,NA,NA,NA,NA,1,2,2,-9,NA,NA,NA,NA,1,1200000,2,NA,0,29,NA,NA,NA,NA,NA,2,3,-9,-9,NA,-9,NA,NA,"Uruguay"
60,3,2,2,NA,NA,NA,5,2006,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,6,21123186,NA,NA,NA,NA,2,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,0,NA,-9,21381161,NA,-9,NA,NA,"Uruguay"
51,3,2,1,2,2,NA,2,2004,2,NA,1,2,0,1,2,NA,2,NA,NA,NA,NA,1,1,3,2.68e+08,NA,NA,NA,NA,1,1500000,1,10,0,27,NA,NA,NA,NA,NA,0,NA,70,3.7e+07,NA,450000,NA,NA,"Uruguay"
51,3,2,2,NA,NA,NA,2,1951,1,30,2,NA,NA,NA,1,0,1,30,NA,NA,NA,1,1,3,2.1e+09,NA,NA,NA,NA,2,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,0,NA,95,6.2e+07,NA,-9,NA,NA,"Uruguay"
52,2,2,2,NA,NA,NA,5,2004,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,2,7.2e+07,NA,NA,NA,NA,1,442500,1,100,0,24,NA,NA,NA,NA,NA,2,1,50,-9,NA,360000,NA,NA,"Uruguay"
51,3,1,2,NA,NA,NA,2,2004,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,3,8.5e+07,NA,NA,NA,NA,1,870000,-9,NA,350000,9,NA,NA,NA,NA,NA,0,NA,100,-9,NA,60000,NA,NA,"Uruguay"
51,3,2,2,NA,NA,NA,2,2000,2,NA,1,4,23,0,1,-9,2,NA,NA,NA,NA,1,2,3,41935200,NA,NA,NA,NA,1,1500000,1,100,-9,22,NA,NA,NA,NA,NA,0,NA,-9,-9,NA,36000,NA,NA,"Uruguay"
51,3,2,2,NA,NA,NA,2,2003,1,10,2,NA,NA,NA,2,NA,1,15,NA,NA,NA,1,2,3,-9,NA,NA,NA,NA,1,3000000,2,NA,0,35,NA,NA,NA,NA,NA,0,NA,-9,-9,NA,-9,NA,NA,"Uruguay"
51,3,2,2,NA,NA,NA,2,2011,1,-9,1,20,1,0,1,1,1,1,NA,NA,NA,1,1,3,1.45e+08,NA,NA,NA,NA,1,1700000,1,50,5e+05,28,NA,NA,NA,NA,NA,0,NA,75,1830000,NA,358000,NA,NA,"Uruguay"
52,2,1,2,NA,NA,NA,5,1988,2,NA,-9,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,2,138808641,NA,NA,NA,NA,2,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,0,NA,-9,7290000,NA,-9,NA,NA,"Uruguay"
52,2,1,2,NA,NA,NA,5,1962,2,NA,1,5,0,1,2,NA,2,NA,NA,NA,NA,1,2,2,9430000,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,NA,100,1370000,NA,42000,NA,NA,"Uruguay"
25,1,3,1,10,2,NA,2,1968,1,-9,1,3,0,1,1,1,2,NA,2,NA,NA,1,1,1,9e+08,0,0,100,168,1,30000000,1,100,0,5,-9,-9,-9,-9,-9,0,NA,-9,-9,-9,-9,-9,-9,"Uruguay"
51,3,1,2,NA,NA,NA,5,1987,2,NA,1,1,5,0,2,NA,2,NA,NA,NA,NA,1,2,3,4e+07,NA,NA,NA,NA,2,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,0,NA,3,3500000,NA,40000,NA,NA,"Uruguay"
52,1,1,2,NA,NA,NA,2,1986,2,NA,2,NA,NA,NA,2,NA,1,-9,NA,NA,NA,1,2,2,-9,NA,NA,NA,NA,1,800000,1,-9,-9,8,NA,NA,NA,NA,NA,8,-9,-9,-9,NA,-9,NA,NA,"Uruguay"
52,2,2,2,NA,NA,NA,2,2001,2,NA,1,2,0,1,1,5,2,NA,NA,NA,NA,1,2,2,126563000,NA,NA,NA,NA,1,800000,1,90,2500000,50,NA,NA,NA,NA,NA,5,1,10,1.6e+07,NA,850000,NA,NA,"Uruguay"
52,2,1,2,NA,NA,NA,5,1987,2,NA,1,0,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,2,8490285,NA,NA,NA,NA,2,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,0,NA,80,3063548,NA,21224,NA,NA,"Uruguay"
52,2,2,2,NA,NA,NA,3,2005,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,2,125685207,NA,NA,NA,NA,1,1200000,1,70,8e+05,42,NA,NA,NA,NA,NA,42,1,-9,12840000,NA,1247420,NA,NA,"Uruguay"
52,2,2,2,NA,NA,NA,3,2005,1,60,1,1,0,20,1,1,2,NA,NA,NA,NA,1,2,2,149341030,NA,NA,NA,NA,1,1500000,2,NA,1500000,56,NA,NA,NA,NA,NA,0,NA,-9,18500000,NA,1400000,NA,NA,"Uruguay"
15,1,1,2,NA,NA,NA,3,2012,2,NA,1,3,0,0,2,NA,2,NA,1,8,6,2,2,1,-9,NA,NA,40,45,2,NA,NA,NA,NA,10,9,1,0,9,0,0,NA,100,-9,-9,192000,-9,420000,"Uruguay"
52,2,1,2,NA,NA,NA,6,2013,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,2,2,2,3260756,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,NA,0,1400000,NA,66000,NA,NA,"Uruguay"
52,2,1,2,NA,NA,NA,3,2006,1,15,2,NA,NA,NA,2,NA,1,20,NA,NA,NA,1,-9,2,19200000,NA,NA,NA,NA,1,290000,1,100,2610000,5,NA,NA,NA,NA,NA,0,NA,100,1572000,NA,42142,NA,NA,"Uruguay"
52,2,2,2,NA,NA,NA,5,1995,2,NA,1,2,1,0,2,NA,2,NA,NA,NA,NA,1,2,2,4.3e+07,NA,NA,NA,NA,2,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,0,NA,30,1.5e+07,NA,145000,NA,NA,"Uruguay"
52,2,1,2,NA,NA,NA,3,2001,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,2,-9,NA,NA,NA,NA,1,450000,1,100,0,8,NA,NA,NA,NA,NA,2,-9,10,-9,NA,48000,NA,NA,"Uruguay"
52,2,2,1,2,1,2,2,1986,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,2,95806989,NA,NA,NA,NA,1,3500000,2,NA,0,30,NA,NA,NA,NA,NA,2,3,30,9972435,NA,240000,NA,NA,"Uruguay"
52,2,1,2,NA,NA,NA,5,1998,2,NA,1,2,1,0,2,NA,2,NA,NA,NA,NA,1,2,2,-9,NA,NA,NA,NA,1,150000,2,NA,0,6,NA,NA,NA,NA,NA,0,NA,0,-9,NA,-9,NA,NA,"Uruguay"
52,2,1,2,NA,NA,NA,5,2002,2,NA,2,NA,NA,NA,1,1,2,NA,NA,NA,NA,1,2,2,-9,NA,NA,NA,NA,2,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,0,NA,1,-9,NA,-9,NA,NA,"Uruguay"
52,2,1,2,NA,NA,NA,5,1994,2,NA,1,2,14,0,2,NA,2,NA,NA,NA,NA,1,1,2,89531002,NA,NA,NA,NA,1,-9,NA,NA,0,18,NA,NA,NA,NA,NA,0,NA,85,7326890,NA,202668,NA,NA,"Uruguay"
51,3,2,2,NA,NA,NA,5,1980,1,-9,2,NA,NA,NA,2,NA,1,20,NA,NA,NA,1,1,3,172397128,NA,NA,NA,NA,1,0,NA,NA,1.5e+07,24,NA,NA,NA,NA,NA,0,NA,70,17400000,NA,107000,NA,NA,"Uruguay"
52,2,1,2,NA,NA,NA,5,1994,2,NA,1,5,1,0,1,1,2,NA,NA,NA,NA,1,2,2,2e+07,NA,NA,NA,NA,1,180000,2,NA,0,8,NA,NA,NA,NA,NA,0,NA,0,3e+06,NA,120000,NA,NA,"Uruguay"
52,2,1,2,NA,NA,NA,2,1978,2,NA,1,5,13,0,1,1,2,NA,NA,NA,NA,1,2,2,1.3e+07,NA,NA,NA,NA,2,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,0,NA,50,-9,NA,190000,NA,NA,"Uruguay"
72,3,1,2,NA,NA,NA,2,1995,2,NA,1,2,3,0,1,1,2,NA,NA,NA,NA,1,1,6,2e+07,NA,NA,NA,NA,1,900000,1,80,0,17,NA,NA,NA,NA,NA,0,NA,20,12800000,NA,90000,NA,NA,"Uruguay"
52,2,2,2,NA,NA,NA,5,2012,1,1,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,2,3.7e+07,NA,NA,NA,NA,1,500000,2,NA,0,86,NA,NA,NA,NA,NA,0,NA,1,2.7e+07,NA,120000,NA,NA,"Uruguay"
52,2,2,2,NA,NA,NA,5,2009,2,NA,2,NA,NA,NA,-9,NA,2,NA,NA,NA,NA,2,2,2,-9,NA,NA,NA,NA,2,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,0,NA,60,-9,NA,-9,NA,NA,"Uruguay"
52,2,2,2,NA,NA,NA,2,2014,2,NA,1,3,0,5,2,NA,2,NA,NA,NA,NA,1,2,2,-9,NA,NA,NA,NA,2,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,0,NA,60,-9,NA,-9,NA,NA,"Uruguay"
52,2,1,2,NA,NA,NA,5,1976,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,2,26058000,NA,NA,NA,NA,1,-9,NA,NA,-9,8,NA,NA,NA,NA,NA,0,NA,-9,1854000,NA,84000,NA,NA,"Uruguay"
52,2,1,2,NA,NA,NA,5,1981,2,NA,1,3,5,0,1,1,2,NA,NA,NA,NA,1,2,2,8365956,NA,NA,NA,NA,1,30000,2,NA,-9,6,NA,NA,NA,NA,NA,0,NA,50,1300000,NA,30000,NA,NA,"Uruguay"
52,2,2,2,NA,NA,NA,2,2007,2,NA,1,1,0,15,2,NA,2,NA,NA,NA,NA,1,2,2,229800000,NA,NA,NA,NA,2,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,0,NA,30,1e+07,NA,700000,NA,NA,"Uruguay"
52,2,2,2,NA,NA,NA,2,1952,2,NA,1,0,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,2,3.94e+08,NA,NA,NA,NA,1,500000,1,100,0,50,NA,NA,NA,NA,NA,0,NA,-9,2.9e+07,NA,1128000,NA,NA,"Uruguay"
52,2,2,2,NA,NA,NA,5,1993,1,60,1,2,1,22,1,-9,2,NA,NA,NA,NA,1,2,2,3.84e+08,NA,NA,NA,NA,1,6000000,1,95,0,69,NA,NA,NA,NA,NA,0,NA,25,1.9e+07,NA,1800000,NA,NA,"Uruguay"
52,2,1,1,3,1,2,3,1992,1,10,1,5,13,0,2,NA,1,30,NA,NA,NA,1,2,2,-9,NA,NA,NA,NA,1,0,NA,NA,9e+05,11,NA,NA,NA,NA,NA,2,3,1,-9,NA,96000,NA,NA,"Uruguay"
52,2,1,2,NA,NA,NA,2,1990,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,2,2,2,7200000,NA,NA,NA,NA,1,870000,2,NA,3e+05,5,NA,NA,NA,NA,NA,0,NA,20,780000,NA,200000,NA,NA,"Uruguay"
51,3,2,2,NA,NA,NA,5,1999,2,NA,2,NA,NA,NA,1,1,2,NA,NA,NA,NA,1,1,3,7.7e+07,NA,NA,NA,NA,1,500000,2,NA,0,40,NA,NA,NA,NA,NA,0,NA,100,19300000,NA,144000,NA,NA,"Uruguay"
50,3,1,2,NA,NA,NA,5,2008,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,6,1.2e+07,NA,NA,NA,NA,1,2000000,1,20,2e+06,4,NA,NA,NA,NA,NA,0,NA,40,-9,NA,25000,NA,NA,"Uruguay"
55,3,2,2,NA,NA,NA,2,1981,2,NA,1,5,1,30,1,1,2,NA,NA,NA,NA,1,1,5,21101000,NA,NA,NA,NA,1,1000000,2,NA,0,32,NA,NA,NA,NA,NA,0,NA,25,8893939,NA,1059000,NA,NA,"Uruguay"
15,1,2,2,NA,NA,NA,5,1920,2,NA,1,0,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,-9,NA,NA,35,62,1,-9,NA,NA,-9,24,16,14,-9,-9,-9,0,NA,100,-9,-9,-9,-9,6e+06,"Uruguay"
60,3,2,2,NA,NA,NA,5,2008,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,6,25800000,NA,NA,NA,NA,1,4000000,2,NA,0,25,NA,NA,NA,NA,NA,0,NA,-9,1.5e+07,NA,48000,NA,NA,"Uruguay"
60,3,2,2,NA,NA,NA,5,1999,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,6,54500000,NA,NA,NA,NA,2,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,0,NA,-9,-9,NA,-9,NA,NA,"Uruguay"
60,3,3,2,NA,NA,NA,5,1940,1,-9,1,3,2,0,2,NA,2,NA,NA,NA,NA,1,1,6,-9,NA,NA,NA,NA,2,NA,NA,NA,NA,200,NA,NA,NA,NA,NA,0,NA,-9,-9,NA,-9,NA,NA,"Uruguay"
60,3,2,2,NA,NA,NA,5,1967,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,6,41935200,NA,NA,NA,NA,1,1500000,1,100,0,36,NA,NA,NA,NA,NA,0,NA,-9,21400000,NA,-9,NA,NA,"Uruguay"
60,3,1,2,NA,NA,NA,3,1998,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,2,1,6,7200000,NA,NA,NA,NA,1,3000000,1,100,0,14,NA,NA,NA,NA,NA,6,-9,50,-9,NA,120000,NA,NA,"Uruguay"
60,3,2,2,NA,NA,NA,2,2009,2,NA,1,6,1,0,2,NA,2,NA,NA,NA,NA,1,2,6,32153181,NA,NA,NA,NA,1,2100000,2,NA,0,30,NA,NA,NA,NA,NA,0,NA,-9,-9,NA,-9,NA,NA,"Uruguay"
60,3,2,2,NA,NA,NA,2,2004,2,NA,1,1,0,15,1,0,2,NA,NA,NA,NA,1,1,6,432713000,NA,NA,NA,NA,1,15000000,1,100,42890000,81,NA,NA,NA,NA,NA,3,6,20,946860000,NA,2141000,NA,NA,"Uruguay"
60,3,1,2,NA,NA,NA,5,2013,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,6,40961274,NA,NA,NA,NA,1,5600000,1,100,2800000,16,NA,NA,NA,NA,NA,0,NA,-9,9147835,NA,-9,NA,NA,"Uruguay"
60,3,1,2,NA,NA,NA,2,1999,1,-6,1,2,1,0,2,NA,2,NA,NA,NA,NA,1,2,6,-9,NA,NA,NA,NA,1,-9,NA,NA,-9,20,NA,NA,NA,NA,NA,0,NA,-9,-9,NA,-9,NA,NA,"Uruguay"
60,3,2,2,NA,NA,NA,2,1961,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,6,137600000,NA,NA,NA,NA,1,30000000,1,15,0,52,NA,NA,NA,NA,NA,0,NA,20,2.7e+07,NA,240000,NA,NA,"Uruguay"
60,3,2,1,2,1,2,2,2009,1,1,1,-9,NA,NA,2,NA,1,-9,NA,NA,NA,1,1,6,2.35e+08,NA,NA,NA,NA,1,9600000,1,95,0,65,NA,NA,NA,NA,NA,5,3,-9,5.7e+07,NA,-9,NA,NA,"Uruguay"
60,3,2,2,NA,NA,NA,3,1992,2,NA,1,5,6,0,1,-9,1,-9,NA,NA,NA,1,1,6,84979957,NA,NA,NA,NA,1,27784963,1,100,0,23,NA,NA,NA,NA,NA,5,1,-9,15386544,NA,-9,NA,NA,"Uruguay"
60,3,2,2,NA,NA,NA,2,1996,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,6,216529140,NA,NA,NA,NA,1,-9,NA,NA,0,20,NA,NA,NA,NA,NA,0,NA,100,19029951,NA,50000,NA,NA,"Uruguay"
60,3,2,2,NA,NA,NA,2,1951,1,-6,2,NA,NA,NA,1,1,2,NA,NA,NA,NA,1,1,6,7e+07,NA,NA,NA,NA,1,3000000,1,40,0,60,NA,NA,NA,NA,NA,20,5,-9,3.4e+07,NA,13000000,NA,NA,"Uruguay"
60,3,3,1,54,2,NA,2,2003,2,NA,1,3,0,0,1,100,2,NA,NA,NA,NA,1,1,6,2.2e+09,NA,NA,NA,NA,1,1000000,1,50,0,218,NA,NA,NA,NA,NA,20,12,60,-9,NA,60000000,NA,NA,"Uruguay"
60,3,2,1,12,2,NA,2,2014,2,NA,1,1,1,0,1,1,2,NA,NA,NA,NA,1,1,6,92500000,NA,NA,NA,NA,1,60000,2,NA,0,25,NA,NA,NA,NA,NA,3,4,-9,20200000,NA,-9,NA,NA,"Uruguay"
60,3,2,1,7,1,2,2,2008,1,-9,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,6,9.86e+08,NA,NA,NA,NA,2,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,0,NA,100,41365000,NA,667000,NA,NA,"Uruguay"
