"idstd","id","a4a","a6a","a2","a3b","a3c","a3","a13","a4b","a0","a3a","a6b","a14d","a14m","a14y","a14h","a14min","a1","a12","a1a","a1c","a7","a7a","a7b","a11","a7c","a9","a20y","a20m","a20d","b1","b1x","b3","b2a","b2b","b2c","b2d","b4","b4a","b5","b6","b6a","b6b","b7","b7a","b8","b8x","c3","c4","c5","c6","c7","c8a","c8b","c9a","c9b","c10","c11","c12","c13","c14","c15","c16","c17","c22a","c22b","c30a","c30b","d1a1a","d1a1x","d1a2","d1a3","d2","d2x","n3","ASCn3","ASCn4","ASCn5","ASCn5b","d3a","d3b","d3c","d4","d5a","d6","d7","d8","d10","d11","d12a","d12b","d13","d14","d15a","ASCd5","ASCd6","ASCd7","ASCd8","ASCd9a","ASCd9b","ASCd9d","ASCd9e","ASCd9c","ASCd9f","ASCd14","ASCd15","ASCd16","ASCd17","ASCd18a","ASCd18b","ASCd18d","ASCd18e","ASCd18c","ASCd18f","d30a","d30b","ASCr1","ASCr2","ASCr7","ASCr8","ASCr111","ASCr112","ASCr11","e1","e2b","e6","e11","ASCe12","ASCe12x","ASCe13","ASCe14","e30","h1","h2","ASCh2","h3x","h4x","h5","h6x","h7x","h8","h9","ASCh10a","ASCh10b","ASCh10c","ASCh10d","ASCh10e","f1","f2","g6a","g6b","g6c","g1a","g1b","g1c","g2","g3","g4","g5a","g5b","g5bx","g30a","i1","i2a","i2b","i3","i4a","i4b","i30","k1c","k2c","k3a","k3bc","k3e","k3f","k3hd","k4","n5a","ASCn6","ASCn7","n5b","k5a","k5a1","k5bc","k5bc1","k5i","k5i1","k5e","k5e1","k5f","k5f1","k5hdj","k5hdj1","k4b","n5c","n5d","k6","k7","k8","k9","ASCk8","ASCk8x","ASCk9","k10","k11","ASCk13","k13","k14a","k14b","k14c","k14d","k14e","k15a","k15b","k15c","k15d","k16","k17","ASCk17","ASCk18","ASCk19","k20a1","ASCk22","k21","k30","h7a","j2","j3","j4","j5","j6a","j6","j7a","j7b","j10","j11","j12","j13","j14","j15","ASCj16","ASCj17","ASCj18","ASCj19","ASCj20a","ASCj20b","ASCj20c","ASCj20d","j30a","j30b","j30c","j30e","j30f","h30","l1","l2","l3a","l3b","l4a1","l4a2","l4b","l5a","l5b","l5","l6","l6a","l8","l9b","l10","l11a","l11a1","l11b","l11b1","l30a","l30b","m1a","n2a","n2e","n2b","n2i","n2p","ASCn8","ASCn9","n6a","n7a","a15a1ax","a15a2a","a15a3","a15a1bx","a15a2b","a15b3","a15a1cx","a15a2c","a15c3","a15d","a15m","a15y","a15h","a15min","a16","a17","a18","a19h","a19m","stratificationregioncode","stratificationsizecode","stratificationsectorcode","stratificationpanelcode","wstrict","wmedian","wweak","strata"
623089,29007,2,3,1,2,1,2,5,18,1,1,3,15,3,2018,14,39,1,9,1,2,2,NA,NA,NA,NA,NA,2017,6,30,2,"",-9,100,0,0,0,2,NA,1996,400,1,1996,26,2,2,"",2,NA,NA,2,NA,NA,NA,NA,NA,2,NA,2,NA,NA,2,NA,NA,1,1,2,1,1,"Clothes",1810,40,235872000,"Two Hundred Thirty-Five Million Eight Hundred Seventy-Two Thousand",1.66e+08,1,60,1,60,100,0,0,NA,NA,NA,NA,NA,0,0,100,0,NA,NA,NA,100,0,100,1,5,5,1,1,1,1,90,0,95,3,5,5,1,1,1,1,2,2,3,2,3,1,NA,NA,5,2,1,2,1,4,"",1,2,2,2,NA,NA,"","",-9,"","",-9,NA,2,1,2,1,2,60,44,100,0,0,100,0,0,2,NA,NA,NA,NA,"",2,1,NA,5400000,2,NA,NA,2,85,85,50,0,0,50,0,1,5e+06,1,40,800000,50,NA,10,NA,0,NA,0,NA,40,NA,0,NA,1,600000,0,1,1,1,1,2,"",2,2017,1000000,12,2,NA,NA,NA,NA,NA,NA,3,1700000,2,1,NA,NA,1,NA,1,2,2,2,1,25,2,NA,NA,2,NA,0,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,4,3,1,4,3,4,423,450,258,165,47,107,104,51,14,NA,11,8,1,100,1,100,NA,100,NA,4,2,4,107285490,1e+08,1200000,NA,2.2e+08,1,40,-9,-9,"Manager",3,1,"",NA,NA,"",NA,NA,15,3,2018,15,10,2,2,1,NA,NA,1,3,2,0,5,5,5,23
623090,29008,2,1,3,2,2,3,1,52,2,3,1,25,3,2017,10,43,1,10,1,2,2,NA,NA,NA,NA,NA,2016,5,30,3,"",100,0,0,0,100,1,100,2014,5,1,2014,1,1,2,"",2,NA,NA,2,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,1,2,0,0,2,"Cosmetics Sale",5231,100,50000,"Fifty Thousand",-9,1,60,1,50,100,0,0,NA,NA,NA,NA,NA,0,0,100,0,NA,NA,NA,100,100,100,2,3,3,3,2,3,2,100,100,50,3,3,3,3,2,2,2,2,-7,1,1,3,1,NA,NA,2,NA,NA,NA,1,3,"",1,1,2,2,NA,NA,"","",2,"","",2,NA,2,2,2,2,1,NA,NA,0,100,0,0,100,0,2,NA,NA,40,3,"",0,1,NA,15000,2,NA,NA,2,0,0,100,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,NA,NA,NA,2,2,1,3,60,2,NA,NA,2,NA,10,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,1,2,5,5,NA,NA,NA,NA,NA,NA,NA,4,0,NA,NA,5,2,NA,NA,NA,NA,0,0,11,-9,NA,12000,-9,NA,NA,NA,NA,NA,"Owner",2,2,"",NA,NA,"",NA,NA,25,3,2017,11,34,1,4,1,NA,NA,3,1,2,0,5.75,5.75,5.75,62
623091,29092,2,1,1,1,1,2,2,51,3,1,1,28,7,2017,9,30,1,21,1,2,2,NA,NA,NA,NA,NA,2016,11,30,5,"",50,100,0,0,0,2,NA,2003,2,1,2003,14,2,2,"",2,NA,NA,1,2,3,0,0,NA,2,NA,2,NA,NA,NA,NA,NA,1,1,3,3,3,"Tailoring Fabrics",5131,68,-9,"",-9,1,65,1,65,100,0,0,NA,NA,NA,NA,NA,0,0,0,100,1,20,2,100,100,100,1,5,5,1,1,1,1,100,20,50,3,5,5,1,1,1,1,3,4,4,2,5,2,NA,NA,5,NA,NA,NA,1,4,"",1,1,4,1,1,2,"Types Of Confection","Completely New",2,"","",2,NA,1,2,1,1,2,NA,NA,0,100,0,0,100,0,2,NA,NA,NA,NA,"",3,1,NA,100000,2,NA,NA,3,0,100,100,0,0,0,0,1,1e+06,2,NA,0,100,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,400000,0,1,2,2,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,1,NA,2,NA,1,2,2,1,70,1,1,2,2,NA,0,NA,1,120,1,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,3,1,4,2,4,2,8,5,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,50,2,NA,NA,NA,NA,2,2,3,-9,NA,45000,NA,NA,NA,NA,NA,NA,"Ceo",14,1,"",NA,NA,"",NA,NA,28,7,2017,10,3,1,2,1,NA,NA,1,1,2,0,40.2162170410156,40.2162170410156,40.2162170410156,3
623092,29102,2,1,4,2,2,2,4,18,1,4,1,27,6,2017,10,27,1,23,1,2,2,NA,NA,NA,NA,NA,2016,12,31,5,"",50,100,0,0,0,2,NA,1990,6,1,1990,27,2,2,"",2,NA,NA,1,1,0,0,-9,NA,1,2,2,NA,NA,2,NA,NA,1,1,1,0,1,"Trousers",1810,90,8e+06,"Eight Million",4e+06,1,100,1,100,100,0,0,NA,NA,NA,NA,NA,0,0,85,15,2,NA,NA,100,15,90,2,-9,-9,1,1,1,1,100,0,90,1,-9,-9,1,1,1,1,0,1,3,4,2,1,NA,NA,5,2,-9,2,1,3,"",1,1,2,2,NA,NA,"","",2,"","",2,NA,2,2,2,1,2,85,44,100,0,0,100,0,0,2,NA,NA,NA,NA,"",0,2,NA,NA,2,NA,NA,0,100,100,100,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,NA,NA,1,1,2,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,2,1,NA,NA,NA,NA,2,2,0,1,10,2,NA,NA,2,NA,0,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,0,2,4,0,6,6,4,2,2,2,0,3,2,NA,0,NA,NA,100,2,NA,NA,NA,NA,0,0,4,1000000,2e+06,26000,NA,-9,1,75,-9,1e+06,"Owner",27,1,"",NA,NA,"",NA,NA,27,6,2017,11,15,1,2,1,NA,NA,4,1,2,0,5,5,5,87
623093,29167,2,1,2,2,2,2,5,17,1,2,1,29,5,2017,12,21,1,36,1,2,2,NA,NA,NA,NA,NA,2016,7,31,2,"",55,100,0,0,0,1,40,1993,26,1,1993,25,2,2,"",2,NA,NA,1,0,NA,NA,0,NA,2,NA,2,NA,NA,2,NA,NA,1,2,2,4,1,"Bed And Table Linen",1721,100,9600000,"Nine Million Six Hundred Thousand",4200000,1,55,1,55,100,0,0,NA,NA,NA,NA,NA,0,0,100,0,NA,NA,NA,100,0,85,3,4,4,1,1,1,1,80,10,95,2,4,4,1,1,1,1,3,2,3,1,5,2,2,NA,NA,2,15,2,1,4,"",1,1,3,2,NA,NA,"","",2,"","",2,NA,1,2,1,2,2,50,46,100,0,0,100,0,0,2,NA,NA,NA,NA,"",1,1,-9,NA,2,NA,NA,1,90,70,30,0,0,70,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1,2,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,2,2,1,1,10,1,1,2,2,NA,-9,NA,2,NA,NA,2,NA,NA,1,3,1,1,1,1,1,1,2,2,0,0,2,2,10,13,7,3,0,4,3,4,2,NA,0,NA,NA,100,2,NA,NA,NA,NA,4,4,4,2200000,3e+06,26000,NA,6500000,1,70,-9,3e+07,"Partner Manager",24,1,"",NA,NA,"",NA,NA,29,5,2017,12,50,1,4,1,NA,NA,2,1,2,0,3.31578946113586,3.31578946113586,3.31578946113586,33
623094,29186,2,2,1,2,1,2,6,17,1,1,2,16,5,2017,9,9,1,30,1,2,2,NA,NA,NA,NA,NA,2016,6,30,5,"",50,100,0,0,0,1,50,2014,-9,2,2015,4,2,2,"",1,-9,2,1,1,0,0,0,NA,1,0,2,NA,NA,2,NA,NA,1,1,4,4,1,"Big Plastic Fabric Bags",1721,100,6.5e+07,"Sixty-Five Million",-9,1,50,7,NA,100,0,0,NA,NA,NA,NA,NA,0,5,100,0,NA,NA,NA,100,10,80,1,4,4,3,1,1,1,90,15,90,3,5,5,1,1,4,1,3,2,2,2,4,2,1,3,NA,2,6,2,1,3,"",-9,1,2,1,1,2,"Big Bag With Strengthened Fabric","More Resistant",-9,"","",2,NA,1,1,1,1,1,80,48,0,100,0,0,100,0,2,NA,NA,NA,NA,"",0,1,1,NA,2,NA,NA,0,100,80,70,10,0,20,0,1,7e+05,1,50,300000,0,NA,0,NA,0,NA,0,NA,100,NA,0,NA,1,-9,0,1,1,1,2,9,"",2,2017,1300000,48,2,NA,NA,NA,NA,NA,NA,10,-9,2,1,NA,NA,1,NA,2,2,1,2,2,5,1,3,2,2,NA,0,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,0,2,46,-9,40,6,0,10,30,10,-9,NA,48,0,1,15,1,48,NA,0,NA,0,3,11,-9,2.8e+07,130000,NA,-9,1,40,-9,2e+06,"Representative",3,1,"",NA,NA,"",NA,NA,16,5,2017,9,58,1,2,1,NA,NA,1,2,2,0,24.8857135772705,24.8857135772705,24.8857135772705,13
623095,29187,2,1,3,2,2,3,2,17,1,3,1,19,12,2017,19,20,1,241,1,2,2,NA,NA,NA,NA,NA,2016,12,30,2,"",50,100,0,0,0,1,25,2005,21,1,2005,12,2,2,"",2,NA,NA,2,NA,NA,NA,NA,NA,2,NA,2,NA,NA,2,NA,NA,1,1,2,3,1,"Textile Bags",1721,100,4860000,"Four Million Eight Hundred Sixty Thousand",-9,1,70,1,70,100,0,0,NA,NA,NA,NA,NA,0,0,100,0,NA,NA,NA,100,0,100,2,5,3,1,2,2,1,100,0,90,1,5,4,1,1,1,1,3,0,2,2,3,4,NA,NA,5,1,-4,2,1,5,"",1,-9,3,2,NA,NA,"","",2,"","",2,NA,2,2,1,2,1,90,50,0,100,0,100,0,0,2,NA,NA,NA,NA,"",0,1,1,NA,2,NA,NA,0,100,100,100,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-9,0,1,1,2,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,NA,NA,NA,2,-9,1,1,20,1,3,2,2,NA,0,NA,2,NA,NA,2,NA,NA,1,3,1,1,1,1,1,1,3,3,1,3,1,2,17,19,9,8,3,4,2,0,1,NA,0,NA,NA,100,1,100,NA,0,NA,4,3,14,2750000,825000,16200,NA,4050000,1,60,-9,-9,"Partner",12,1,"",NA,NA,"",NA,NA,19,12,2017,19,48,1,1,1,NA,NA,3,1,2,0,5.75,5.75,5.75,62
623096,29213,2,1,5,2,2,3,5,18,1,5,1,2,2,2018,13,55,1,334,1,2,2,NA,NA,NA,NA,NA,2017,9,30,5,"",50,100,0,0,0,1,50,2012,5,2,2013,6,1,2,"",2,NA,NA,2,NA,NA,NA,NA,NA,2,NA,2,NA,NA,2,NA,NA,1,2,4,4,1,"Uniforms Of All Kinds. School",1810,100,-9,"",-9,1,30,1,40,100,0,0,NA,NA,NA,NA,NA,0,-7,100,0,NA,NA,NA,-9,-9,100,1,4,4,1,1,1,1,60,20,100,1,4,4,1,1,1,1,3,0,1,-9,3,3,NA,NA,5,1,-4,2,1,5,"",1,1,4,1,1,1,"School Uniforms Production","Textile Quality",2,"","",2,NA,2,2,1,2,2,80,56,100,0,0,100,0,0,2,NA,NA,NA,NA,"",1,2,NA,NA,2,NA,NA,1,0,30,100,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1,2,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,2,2,1,2,70,2,NA,NA,1,0,0,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,0,0,4,3,1,10,5,6,4,6,0,0,4,2,NA,0,NA,NA,8,2,NA,NA,NA,NA,0,0,12,-9,-9,-9,NA,-9,1,30,-9,-9,"Production",6,2,"",NA,NA,"",NA,NA,3,2,2018,0,41,2,3,1,NA,NA,5,5,2,0,19,19,19,125
623097,29483,3,1,1,1,1,2,1,25,1,1,1,20,4,2017,11,6,1,21,1,2,2,NA,NA,NA,NA,NA,2016,12,31,5,"",90,100,0,0,0,1,10,2008,2,2,2009,12,2,2,"",2,NA,NA,1,0,NA,NA,NA,30000,2,NA,2,NA,NA,2,NA,NA,1,1,1,0,1,"Molds And Models For Fiberglass Lamination",2520,30,3950000,"Three Million Nine Hundred Fifty Thousand",2150000,3,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,0,0,95,5,2,NA,NA,100,0,95,2,4,3,-9,1,1,1,-9,30,70,2,5,5,1,1,1,1,1,0,2,2,4,1,2,NA,NA,2,4,2,1,4,"",1,1,1,1,2,1,"Finishing And Paint Of Pieces Services","Before It Was An Artisanal Process And Now It Is Made With An Infrastructure, In An Special Cabin",1,"Adding Cnc Equipment To Raise Our Production And Size Of Pieces","It Can Produce Larger Pieces",2,NA,2,2,2,2,1,80,40,0,100,0,0,100,0,2,NA,NA,NA,NA,"",0,1,NA,5200,2,NA,NA,0,10,0,46,0,0,46,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1,1,2,9,"",1,2014,100000,48,1,2,2,2,1,2,720000,1,40000,2,2,3,1,NA,2,NA,2,2,3,2,20,2,NA,NA,2,NA,0,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,1,0,8,7,5,3,1,1,3,0,2,NA,1,0,6,100,2,NA,NA,NA,NA,2,2,1,1781000,1500000,29300,NA,4e+06,1,56,133190,356500,"Partner/Ceo",9,1,"",NA,NA,"",NA,NA,20,4,2017,12,14,1,1,1,NA,NA,1,1,3,0,194.069763183594,194.069763183594,194.069763183594,5
623098,29598,3,1,5,2,2,3,3,20,1,5,1,22,5,2017,7,50,1,770,1,2,2,NA,NA,NA,NA,NA,2017,3,1,5,"",50,100,0,0,0,1,50,1982,10,1,1982,35,2,1,"Isso9000",1,-9,2,2,NA,NA,NA,NA,NA,2,NA,2,NA,NA,-7,NA,NA,1,1,4,2,1,"Wood And Pvc Carpentry",2022,100,3e+06,"Three Million",3e+06,1,-9,1,-9,100,0,0,NA,NA,NA,NA,NA,0,1,20,80,2,NA,NA,100,0,10,2,4,4,1,1,1,1,0,100,80,2,4,4,1,1,1,1,2,3,3,4,3,3,NA,NA,4,1,3,2,1,5,"",1,-9,2,2,NA,NA,"","",2,"","",2,NA,1,2,1,2,1,40,40,100,0,0,100,0,0,2,NA,NA,NA,NA,"",2,2,NA,NA,2,NA,NA,2,0,0,35,0,0,65,0,1,3e+05,2,NA,0,80,NA,0,NA,0,NA,0,NA,20,NA,0,NA,1,30000,0,1,-9,2,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,2,2,0,1,50,1,1,1,2,NA,1,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,3,3,2,2,2,1,8,6,6,2,4,1,1,0,1,NA,0,NA,NA,80,2,NA,NA,NA,NA,2,3,9,1800000,1200000,60000,NA,-9,3,NA,-9,7500000,"Ceo",28,1,"",NA,NA,"",NA,NA,22,5,2017,8,42,1,1,1,NA,NA,5,1,3,0,8.15384578704834,8.15384578704834,8.15384578704834,114
623099,29857,3,1,2,2,2,2,6,51,3,2,1,31,8,2017,9,9,1,37,1,2,2,NA,NA,NA,NA,NA,2016,12,31,3,"",100,100,0,0,0,2,NA,1985,-9,1,1985,22,2,2,"",2,NA,NA,2,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,1,1,3,3,3,"Chairs",5190,15,7360000,"Seven Million Three Hundred Sixty Thousand",4e+06,1,70,1,70,100,0,0,NA,NA,NA,NA,NA,0,0,80,20,2,NA,NA,95,0,90,1,5,4,1,1,1,1,95,15,100,2,5,4,1,1,1,1,2,0,3,-9,2,2,NA,NA,5,NA,NA,NA,1,3,"",2,1,2,1,2,1,"Chair With Net Seat Back","Net Seat Back",2,"","",2,NA,1,2,2,2,2,NA,NA,100,0,0,100,0,0,2,NA,NA,NA,NA,"",0,2,NA,NA,2,NA,NA,2,0,50,100,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1,2,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,2,2,1,1,20,2,NA,NA,2,NA,0,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,3,0,4,2,1,1,5,5,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,90,1,NA,NA,NA,NA,2,2,12,1200000,NA,17000,NA,NA,NA,NA,NA,NA,"Partner/Ceo",32,1,"",NA,NA,"",NA,NA,31,8,2017,10,2,1,1,1,NA,NA,2,1,3,0,46.5999984741211,46.5999984741211,46.5999984741211,35
623100,29877,3,2,5,2,2,3,6,36,1,5,2,15,8,2017,15,9,1,2001,1,2,2,NA,NA,NA,NA,NA,2016,8,31,5,"",50,0,0,0,100,1,50,1995,25,1,1994,4,2,2,"",2,NA,NA,1,4,1,0,2,NA,2,NA,2,NA,NA,2,NA,NA,2,2,3,2,1,"Mattress",3699,70,35644103,"Thirty-Five Million Six Hundred Forty-Four Thousand One Hundred Three",21020333,1,76,1,70,100,0,0,NA,NA,NA,NA,NA,0,0,100,0,NA,NA,NA,100,0,100,2,4,3,3,1,1,1,100,100,100,2,4,4,3,1,1,1,1,0,2,4,2,2,2,NA,NA,1,4,2,-9,-9,"",1,-9,2,2,NA,NA,"","",2,"","",2,NA,2,2,2,2,2,70,45,0,100,0,0,100,0,2,NA,NA,NA,NA,"",0,1,5,NA,2,NA,NA,2,80,70,80,0,0,20,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1,2,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,2,1,0,2,50,2,NA,NA,2,NA,0,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,3,3,21,21,14,7,5,9,0,0,0,NA,0,NA,NA,50,2,NA,NA,NA,NA,0,1,14,4907613,29923169,58091,NA,3.5e+07,1,100,401075,2e+06,"Administrative",22,1,"",NA,NA,"",NA,NA,15,8,2017,16,5,1,2,1,NA,NA,5,2,3,0,5.307692527771,5.307692527771,5.307692527771,118
623101,29920,3,2,4,2,2,2,6,21,1,4,2,31,8,2017,9,1,1,23,1,2,2,NA,NA,NA,NA,NA,2016,12,31,2,"",33,100,0,0,0,1,33,1992,5,1,1992,10,2,2,"",2,NA,NA,1,4,3,0,1,NA,2,NA,2,NA,NA,2,NA,NA,1,1,1,2,1,"Recycled Cardboard",2102,45,1.8e+07,"Eighteen Million",1e+07,1,80,1,80,100,0,0,NA,NA,NA,NA,NA,0,0,100,0,NA,NA,NA,100,0,90,1,5,5,1,1,1,1,90,0,95,2,5,5,2,2,2,2,0,0,1,4,3,1,NA,NA,5,1,2,-9,-9,-9,"",-9,2,1,2,NA,NA,"","",2,"","",2,NA,2,2,2,2,2,-9,44,100,0,0,100,0,0,2,NA,NA,NA,NA,"",1,1,NA,425000,2,NA,NA,1,80,80,100,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1,2,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,NA,NA,NA,2,1,1,1,20,2,NA,NA,2,NA,0,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,3,1,1,0,0,0,27,25,22,5,5,5,12,2,2,NA,0,NA,NA,50,2,NA,NA,NA,NA,2,3,14,5000000,7e+06,600000,NA,1.4e+07,1,90,3e+06,4e+06,"Administrative Manager",10,1,"",NA,NA,"",NA,NA,31,8,2017,10,10,1,1,1,NA,NA,4,2,3,0,12.4210529327393,12.4210529327393,12.4210529327393,98
623102,29952,3,2,5,2,2,3,6,51,3,5,2,13,9,2017,16,19,1,2001,1,2,2,NA,NA,NA,NA,NA,2017,7,31,2,"",84,100,0,0,0,1,84,1999,-9,1,1999,18,2,2,"",1,30,2,1,-9,NA,NA,-9,NA,2,NA,2,NA,NA,NA,NA,NA,1,1,4,3,3,"Cardboard Boxes",5190,100,1.4e+08,"One Hundred Forty Million",-9,1,-9,1,-9,50,50,0,NA,NA,NA,NA,1999,0,-9,50,50,1,15,2,-9,0,70,3,4,4,1,2,1,1,50,100,80,2,5,5,2,1,2,2,2,2,3,4,3,1,NA,NA,5,NA,NA,NA,2,NA,"",2,-9,2,1,2,1,"Blueberry And Strawberry Boxes","Bigger Boxes For More Content",1,"Buying A Printer Machine And Two Trucks","Working On Several Colors And Prints More",1,-9,1,-9,1,2,1,NA,NA,100,0,0,100,0,0,2,NA,NA,NA,NA,"",1,1,NA,60000,2,NA,NA,0,0,80,50,50,0,0,0,1,-9,NA,NA,0,50,NA,50,NA,0,NA,0,NA,0,NA,0,NA,2,NA,NA,1,1,1,1,5,"",2,2017,4500000,-9,1,2,2,2,1,1,-9,4,-9,2,1,NA,NA,1,NA,1,-9,1,1,1,-9,1,4,2,2,NA,0,NA,1,15,2,2,NA,NA,1,5,1,1,1,1,1,1,4,4,2,4,4,4,60,60,NA,NA,NA,NA,NA,NA,NA,7,0,NA,NA,80,1,NA,NA,NA,NA,2,3,13,-9,NA,-9,NA,NA,NA,NA,NA,NA,"Representative",13,2,"",NA,NA,"",NA,NA,13,9,2017,17,36,2,3,1,NA,NA,5,2,3,0,5.307692527771,5.307692527771,5.307692527771,118
623103,30038,3,1,2,2,2,2,5,28,1,2,1,14,2,2018,16,13,1,36,1,2,2,NA,NA,NA,NA,NA,2017,12,31,2,"",50,100,0,0,0,2,NA,1965,10,1,1965,15,2,2,"",2,NA,NA,1,1,0,0,-9,NA,1,-9,2,NA,NA,2,NA,NA,1,1,1,1,1,"Aluminum Openings",2811,70,5e+06,"Five Million",2500000,1,50,1,50,100,0,0,NA,NA,NA,NA,NA,0,0,100,0,NA,NA,NA,100,0,100,1,-9,-9,1,1,1,1,80,0,80,2,-9,-9,1,1,1,2,1,0,2,4,4,4,2,NA,NA,1,-4,2,1,4,"",1,1,2,2,NA,NA,"","",2,"","",2,NA,2,2,2,2,2,50,44,100,0,0,100,0,0,2,NA,NA,NA,NA,"",0,2,NA,NA,2,NA,NA,2,60,50,100,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1,2,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,NA,NA,NA,2,2,3,2,5,1,1,2,2,NA,0,NA,2,NA,NA,2,NA,NA,1,1,1,1,1,1,1,1,3,2,1,2,2,1,11,12,9,2,4,3,2,0,0,NA,0,NA,NA,50,2,NA,NA,NA,NA,2,3,1,-9,-9,30000,NA,-9,1,25,-9,-9,"Owner",15,2,"",NA,NA,"",NA,NA,14,2,2018,17,18,1,2,1,NA,NA,2,1,3,0,46.5999984741211,46.5999984741211,46.5999984741211,35
