"idstd","id","a4a","a6a","a2","a3b","a3c","a3","a13","a4b","a0","a3a","a6b","a14d","a14m","a14y","a14h","a14min","a1","a12","a1a","a1c","a7","a7a","a7b","a11","a7c","a9","a20y","a20m","a20d","b1","b1x","b3","b2a","b2b","b2c","b2d","b4","b4a","b5","b6","b6a","b6b","b7","b7a","b8","b8x","c3","c4","c5","c6","c7","c8a","c8b","c9a","c9b","c10","c11","c12","c13","c14","c15","c16","c17","c22a","c22b","c30a","c30b","d1a1a","d1a1x","d1a2","d1a3","d2","d2x","n3","ASCn3","ASCn4","ASCn5","ASCn5b","d3a","d3b","d3c","d4","d5a","d6","d7","d8","d10","d11","d12a","d12b","d13","d14","d15a","ASCd5","ASCd6","ASCd7","ASCd8","ASCd9a","ASCd9b","ASCd9d","ASCd9e","ASCd9c","ASCd9f","ASCd14","ASCd15","ASCd16","ASCd17","ASCd18a","ASCd18b","ASCd18d","ASCd18e","ASCd18c","ASCd18f","d30a","d30b","ASCr1","ASCr2","ASCr7","ASCr8","ASCr111","ASCr112","ASCr11","e1","e2b","e6","e11","ASCe12","ASCe12x","ASCe13","ASCe14","e30","h1","h2","ASCh2","h3x","h4x","h5","h6x","h7x","h8","h9","ASCh10a","ASCh10b","ASCh10c","ASCh10d","ASCh10e","f1","f2","g6a","g6b","g6c","g1a","g1b","g1c","g2","g3","g4","g5a","g5b","g5bx","g30a","i1","i2a","i2b","i3","i4a","i4b","i30","k1c","k2c","k3a","k3bc","k3e","k3f","k3hd","k4","n5a","ASCn6","ASCn7","n5b","k5a","k5a1","k5bc","k5bc1","k5i","k5i1","k5e","k5e1","k5f","k5f1","k5hdj","k5hdj1","k4b","n5c","n5d","k6","k7","k8","k9","ASCk8","ASCk8x","ASCk9","k10","k11","ASCk13","k13","k14a","k14b","k14c","k14d","k14e","k15a","k15b","k15c","k15d","k16","k17","ASCk17","ASCk18","ASCk19","k20a1","ASCk22","k21","k30","h7a","j2","j3","j4","j5","j6a","j6","j7a","j7b","j10","j11","j12","j13","j14","j15","ASCj16","ASCj17","ASCj18","ASCj19","ASCj20a","ASCj20b","ASCj20c","ASCj20d","j30a","j30b","j30c","j30e","j30f","h30","l1","l2","l3a","l3b","l4a1","l4a2","l4b","l5a","l5b","l5","l6","l6a","l8","l9b","l10","l11a","l11a1","l11b","l11b1","l30a","l30b","m1a","n2a","n2e","n2b","n2i","n2p","ASCn8","ASCn9","n6a","n7a","a15a1ax","a15a2a","a15a3","a15a1bx","a15a2b","a15b3","a15a1cx","a15a2c","a15c3","a15d","a15m","a15y","a15h","a15min","a16","a17","a18","a19h","a19m","stratificationregioncode","stratificationsizecode","stratificationsectorcode","stratificationpanelcode","wstrict","wmedian","wweak","strata"
620687,11886,2,2,1,1,2,2,22,22,1,1,1,14,3,2017,15,12,11,2,1,2,2,NA,NA,NA,NA,NA,2016,12,31,3,"",100,0,100,0,0,1,100,1993,5,1,1993,23,2,2,"",2,NA,NA,1,2,4,0,3,NA,2,NA,2,NA,NA,1,1,1,1,2,3,3,1,"Hobbies, Calendars, Books, Magazines, Envelopes And Flyers",2221,70,62500,"Sixty-Two Thousand, Five Hundred",7678002,3,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,0,0,0,100,2,NA,NA,80,0,100,2,1,1,1,1,1,1,50,20,100,1,2,1,1,1,1,1,0,0,4,4,6,1,2,NA,NA,1,-4,2,1,5,"",1,2,1,2,NA,NA,"","",1,"A Print On Vinyl Material","Completely New",2,NA,2,2,1,2,2,60,32,0,100,0,0,100,0,2,NA,NA,NA,NA,"",3,2,NA,NA,2,NA,NA,0,90,90,100,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,2,2,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,2,2,3,1,5,2,NA,NA,2,NA,0,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,0,3,1,3,3,0,6,6,4,2,2,2,0,1,1,NA,0,NA,NA,100,2,NA,NA,NA,NA,1,2,4,35353,2872,496,NA,48000,3,NA,655,55000,"General Manager",24,1,"Accountant",20,2,"",NA,NA,17,3,2017,9,40,1,1,3,1,18,1,2,2,1,12.5169162750244,12.8421010971069,12.835223197937,10
620688,11894,3,3,1,1,2,2,22,51,3,1,3,27,4,2017,14,24,11,1,1,2,2,NA,NA,NA,NA,NA,2016,12,31,2,"",86,0,100,0,0,2,NA,1972,40,1,1972,20,1,2,"",2,NA,NA,2,NA,NA,NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,1,1,2,4,3,"Sale Of Pharmaceuticals And Chemicals, Especially The Medicine Line Doloneurobion",5190,30,47896000,"Forty-Seven Million Eight Hundred And Ninety-Six Thousand",47420000,3,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,1,1,5,95,1,8,2,100,0,99,1,4,4,4,1,1,1,100,0,100,2,4,4,4,1,1,1,1,2,3,3,5,4,1,2,NA,NA,NA,NA,1,1,"",2,2,0,1,1,1,"Doloneurobion Injection Drug","Completely New",2,"","",2,NA,2,2,1,1,1,NA,NA,100,0,0,100,0,0,2,NA,NA,NA,NA,"",2,1,NA,50000,2,NA,NA,1,100,100,100,0,0,0,0,1,180000,2,NA,0,100,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,50000,0,1,1,1,1,6,"",2,2016,3000000,3,2,NA,NA,NA,NA,NA,NA,1,30000000,2,2,1,NA,NA,NA,NA,2,1,0,2,10,2,NA,NA,1,0,0,NA,1,15,2,1,10,2,1,2,1,1,1,1,1,2,0,0,0,2,3,2,113,110,NA,NA,NA,NA,NA,NA,NA,45,3,3,4,100,1,NA,NA,NA,NA,0,2,7,6748700,NA,17000,NA,NA,NA,NA,NA,NA,"Financial Manager",14,1,"",NA,NA,"",NA,NA,27,4,2017,15,24,3,1,1,NA,NA,1,3,3,1,4.55564308166504,2.83390545845032,2.75009107589722,18
620689,11895,3,2,1,1,2,2,22,50,3,1,2,24,5,2017,17,1,11,10,1,2,2,NA,NA,NA,NA,NA,2016,12,31,2,"",51,100,0,0,0,1,6,1968,80,1,1968,20,2,2,"",2,NA,NA,2,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,1,1,0,0,6,"New Vehicles",5010,90,15000000,"Fifteen Million",2.6e+07,1,30,3,NA,100,0,0,NA,NA,NA,NA,NA,0,0,0,100,1,60,2,1,100,100,4,2,1,1,1,1,1,2,20,100,1,2,1,1,1,1,1,0,0,1,2,4,1,2,NA,NA,NA,NA,NA,2,NA,"",2,2,0,1,1,1,"New Models Of Cars,More Economical Models And Good Quality","New Models",1,"New Processes Based On Rules Established By The Supplier For Sales","Compliance With Standards Established By The Provider",1,15000,1,2,2,1,2,NA,NA,76,24,0,76,24,0,2,NA,NA,NA,NA,"",0,1,NA,36000,2,NA,NA,0,90,26,70,30,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1500000,500000,2,2,1,1,1,"",2,2011,5000000,12,1,1,2,2,2,2,7000000,1,3000000,2,2,1,NA,NA,NA,NA,2,1,0,1,10,2,NA,NA,2,NA,0,NA,2,NA,NA,2,NA,NA,1,1,1,1,1,1,1,2,3,2,1,3,4,3,61,70,NA,NA,NA,NA,NA,NA,NA,15,0,NA,NA,100,1,NA,NA,NA,NA,1,0,11,812000,NA,18000,NA,NA,NA,NA,NA,NA,"Financial Manager",2,1,"",NA,NA,"",NA,NA,24,5,2017,18,13,1,1,1,NA,NA,1,2,3,1,9.41747856140137,6.42718553543091,6.41168832778931,12
620690,11897,1,3,1,1,2,2,22,51,3,1,3,30,8,2017,16,4,11,8,1,2,1,13,1,1,1,NA,2016,12,31,2,"",90,0,94,0,6,2,NA,1977,8,2,1978,12,2,1,"Iso 9001 Certified Safe Transfer Basc",2,NA,NA,2,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,1,1,3,2,3,"Commercialize Cosmetics And Fine Jewelery",5190,99,150000000,"One Hundred And Fifty Million",1.76e+08,3,NA,NA,NA,93,0,7,NA,NA,NA,NA,1994,0,0,5,95,1,45,2,95,80,99,1,1,2,2,1,1,1,99,100,99,2,1,2,2,1,1,1,1,1,3,3,6,4,1,3,NA,NA,NA,NA,1,6,"Contraband",2,2,1,1,1,1,"Constant Innovation Continuous Improvement 180 Main References","Continuous Improvements Re-Releases Periodically",1,"Continuous Improvements","Product Improvements",1,45000,1,2,1,1,1,NA,NA,0,100,0,0,100,0,2,NA,NA,NA,NA,"",1,1,NA,1000000,2,NA,NA,3,85,95,15,0,0,85,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1,1,1,5,"",2,2017,5000000,36,2,NA,NA,NA,NA,NA,NA,4,27000000,2,2,1,NA,NA,NA,NA,2,2,0,2,1,1,-9,2,2,NA,0,NA,1,15,2,1,15,2,1,2,1,1,1,1,1,1,2,3,3,3,4,1,512,620,NA,NA,NA,NA,NA,NA,NA,350,20,12,3,98,1,NA,NA,NA,NA,2,2,6,18500000,NA,258000,NA,NA,NA,NA,NA,NA,"General Accountant",23,1,"",NA,NA,"",NA,NA,30,8,2017,16,41,1,1,1,NA,NA,1,3,1,1,10.9360437393188,7.96433591842651,8.26150035858154,14
620691,11901,2,3,1,1,2,2,22,51,3,1,3,24,3,2017,15,29,11,1,1,2,2,NA,NA,NA,NA,NA,2016,12,31,5,"",84,50,50,0,0,1,80,1979,3,1,1979,37,1,2,"",2,NA,NA,2,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,1,1,0,0,3,"Wholesale Sports Shoes From Top Brands",5131,60,12000000,"Twelve Million",1.7e+07,3,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,0,0,5,95,1,8,2,100,0,100,1,2,1,1,1,1,1,100,0,100,3,3,3,1,1,1,3,0,2,3,2,6,4,NA,NA,5,NA,NA,NA,1,5,"",1,2,3,1,1,1,"Shoes Have New And Better Technology","Completely New",2,"","",2,NA,1,1,1,1,2,NA,NA,50,50,0,50,50,0,2,NA,NA,NA,NA,"",0,1,NA,200000,2,NA,NA,0,100,40,0,0,0,100,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,32000,0,1,1,1,1,1,"",2,2016,700000,12,1,2,2,2,2,1,7000000,5,2000000,2,1,NA,NA,1,NA,1,2,1,0,4,30,2,NA,NA,2,NA,0,NA,2,NA,NA,2,NA,NA,1,1,1,1,1,1,1,1,2,2,0,2,0,1,300,300,NA,NA,NA,NA,NA,NA,NA,180,0,NA,NA,100,1,NA,NA,NA,NA,3,1,7,1500000,NA,15000,NA,NA,NA,NA,NA,NA,"General Accountant",11,1,"",NA,NA,"",NA,NA,24,3,2017,16,12,2,3,1,NA,NA,1,3,2,1,2.77956986427307,2.2946617603302,2.3737633228302,16
620692,11904,3,2,1,1,2,2,22,55,3,1,2,18,5,2017,15,49,11,4,1,2,2,NA,NA,NA,NA,NA,2016,12,30,2,"",99,100,0,0,0,1,100,2006,18,1,2006,11,2,2,"",2,NA,NA,1,3,0,30,20,NA,2,NA,2,NA,NA,NA,NA,NA,1,1,1,1,5,"Lodging",5510,90,166548,"One Hundred And Sixty-Six Thousand Five Hundred And Forty-Eight",223561,2,40,2,NA,100,0,0,NA,NA,NA,NA,NA,0,0,80,20,2,NA,NA,10,0,100,1,1,1,1,1,1,1,5,0,100,1,1,4,1,1,1,1,4,0,3,2,2,2,2,NA,NA,NA,NA,NA,1,6,"Clandestine Services Provide",-9,-9,2,2,NA,NA,"","",2,"","",2,NA,2,2,2,2,2,NA,NA,100,0,0,100,0,0,2,NA,NA,NA,NA,"",2,2,NA,NA,2,NA,NA,2,0,5,100,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1,2,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,7,2,NA,NA,NA,2,2,0,-7,60,1,3,2,2,NA,0,NA,2,NA,NA,1,30,2,1,2,1,1,1,1,1,2,1,1,0,4,0,-7,20,20,NA,NA,NA,NA,NA,NA,NA,5,3,1,3,80,1,NA,NA,NA,NA,1,2,12,263747,NA,6200,NA,NA,NA,NA,NA,NA,"Manager",11,1,"",NA,NA,"",NA,NA,29,5,2017,10,2,2,4,3,1,0,1,2,3,1,221.84326171875,225.379425048828,228.822830200195,12
620693,11914,3,3,1,1,2,2,22,51,3,1,3,5,5,2017,11,24,11,3,1,2,2,NA,NA,NA,NA,NA,2016,12,31,2,"",50,100,0,0,0,1,50,1990,5,1,1990,15,2,2,"",2,NA,NA,1,3,1,0,0,NA,1,3,1,30,2,NA,NA,NA,1,1,0,0,3,"Laptops",5151,70,62000000,"Sixty-Two Million",1.05e+08,1,40,3,NA,100,0,0,NA,NA,NA,NA,NA,3,3,20,80,1,3,2,80,10,100,1,5,5,2,1,1,1,100,100,100,1,5,5,3,1,2,1,4,4,3,1,5,4,2,NA,NA,NA,NA,NA,1,3,"",2,2,4,1,1,1,"Laptops With New Models","Touch And Tablets",1,"Discount Promotions","Fulfillment Of Target On Volume Of Purchases",2,NA,1,2,2,1,2,NA,NA,100,0,0,100,0,0,2,NA,NA,NA,NA,"",0,1,1,NA,1,NA,50000,4,100,80,20,0,0,80,0,1,15000,1,100,0,100,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,70000,0,1,1,2,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,2,1,0,3,100,2,NA,NA,2,NA,0,NA,1,1,2,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,3,1,2,3,3,2,168,185,NA,NA,NA,NA,NA,NA,NA,70,0,NA,NA,99,2,NA,NA,NA,NA,1,2,12,2800000,NA,90000,NA,NA,NA,NA,NA,NA,"General Accounting",16,1,"",NA,NA,"",NA,NA,5,5,2017,11,58,1,1,1,NA,NA,1,3,3,1,10.3583869934082,6.39242935180664,6.16815948486328,18
620694,11920,3,2,1,2,2,2,22,52,2,1,2,24,3,2017,14,41,11,3,1,2,1,2,1,2,NA,NA,2016,12,31,2,"",99,1,99,0,0,1,1,2010,71,1,2010,10,2,2,"",2,NA,NA,1,2,0,3,0,NA,1,5,2,NA,NA,NA,NA,NA,1,1,1,2,2,"Computer Products",5239,55,3756079,"Three Million, Seven Hundred Fifty-Six Thousand, Seventy-Nine",6275905,1,25,3,NA,100,0,0,NA,NA,NA,NA,NA,0,1,45,55,1,5,2,100,0,90,2,4,4,1,1,1,1,60,0,95,4,3,4,3,1,1,1,1,2,3,4,6,2,NA,NA,5,NA,NA,NA,2,NA,"",2,2,2,1,1,2,"Induction Cookers","Completely New",2,"","",2,NA,2,2,2,2,2,NA,NA,0,100,0,0,100,0,2,NA,NA,3,3,"",2,2,NA,NA,2,NA,NA,1,100,80,50,0,0,50,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,15000,0,1,2,2,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,1,1,1,1,20,2,NA,NA,2,NA,0,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,2,4,1,3,1,58,68,NA,NA,NA,NA,NA,NA,NA,23,0,NA,NA,-9,2,NA,NA,NA,NA,2,2,11,496881,NA,10972,1230254,NA,NA,NA,NA,NA,"Accountant",2,2,"",NA,NA,"",NA,NA,24,3,2017,15,43,1,1,1,NA,NA,1,2,3,1,57.2452774047852,61.6770973205566,59.9593391418457,12
620695,11921,2,3,1,1,2,2,22,72,3,1,3,9,5,2017,11,36,11,3,1,2,1,3,1,2,NA,NA,2016,12,31,5,"",25,100,0,0,0,1,50,1996,5,1,1996,25,2,1,"Iso 9001",2,NA,NA,2,NA,NA,NA,NA,NA,1,10,2,NA,NA,NA,NA,NA,1,1,0,0,6,"Print Outsourcing",7290,70,23000000,"Twenty-Three Million",34182619.91,2,-9,2,NA,100,0,0,NA,NA,NA,NA,NA,0,0,40,60,1,45,2,80,0,80,2,5,4,4,1,1,1,60,30,80,2,4,4,4,1,1,2,0,0,2,3,4,3,1,2,NA,NA,NA,NA,2,NA,"",2,2,0,1,1,1,"Infocenter Installation","Completely New",2,"","",2,NA,2,2,2,1,1,NA,NA,0,100,0,0,100,0,2,NA,NA,NA,NA,"",0,1,2,NA,2,NA,NA,0,95,95,80,20,0,0,0,1,600000,1,5,0,20,NA,40,NA,0,NA,0,NA,40,NA,0,NA,1,120000,0,1,1,1,1,5,"",2,2016,200000,12,1,2,1,1,1,2,180000,1,50000,2,1,NA,NA,1,NA,1,2,1,0,2,20,1,2,2,1,0,0,NA,1,10,2,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,1,180,211,NA,NA,NA,NA,NA,NA,NA,60,0,NA,NA,100,1,NA,NA,NA,NA,0,0,11,3573838,NA,9800,NA,NA,NA,NA,NA,NA,"Accounting Analyst",6,1,"",NA,NA,"",NA,NA,9,5,2017,12,26,2,4,1,NA,NA,1,3,2,1,3.121666431427,2.49992275238037,2.46917748451233,16
620696,11922,3,1,1,1,2,2,22,51,3,1,0,12,5,2017,8,49,11,5,1,2,2,NA,NA,NA,NA,NA,2016,12,31,2,"",95,100,0,0,0,1,5,1996,2,1,1996,12,2,2,"",2,NA,NA,2,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,1,2,1,3,3,"Pvc Pipes And Accessories",5143,99,200000,"Two Hundred Thousand",7e+05,3,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,0,2,100,0,NA,NA,NA,100,100,100,3,2,2,2,1,1,1,100,0,100,3,2,2,2,1,1,1,2,3,2,2,6,4,2,NA,NA,NA,NA,NA,1,5,"",-9,1,3,1,2,1,"Quality Pipes","New Design",2,"","",2,NA,2,2,2,2,2,NA,NA,0,100,0,0,100,0,1,15,2,NA,NA,"",0,2,NA,NA,2,NA,NA,2,100,100,20,0,0,80,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,2,1,1,1,"",2,2017,20000,12,2,NA,NA,NA,NA,NA,NA,1,8000,2,2,7,2,NA,NA,NA,2,2,1,1,0,2,NA,NA,1,0,0,NA,-9,NA,NA,1,-6,2,2,NA,NA,NA,NA,NA,NA,NA,3,3,2,3,2,1,4,7,NA,NA,NA,NA,NA,NA,NA,3,0,NA,NA,100,1,NA,NA,NA,NA,1,1,8,18000,NA,1900,NA,NA,NA,NA,NA,NA,"General Manager",13,1,"",NA,NA,"",NA,NA,12,5,2017,9,28,2,3,1,NA,NA,1,1,3,1,391.643737792969,395.986602783203,394.756866455078,6
620697,11925,3,1,1,1,2,2,22,60,3,1,1,10,3,2017,10,25,11,2,1,2,2,NA,NA,NA,NA,NA,2016,12,31,2,"",95,100,0,0,0,1,75,1997,4,1,1997,14,2,2,"",2,NA,NA,1,1,0,10,1,NA,2,NA,2,NA,NA,NA,NA,NA,1,1,3,3,6,"Air Ticket Sales",6304,90,20339448,"Twenty Million Three Hundred And Thirty-Nine Thousand Four Hundred And Forty-Eight",24857920,2,25,5,NA,85,10,5,NA,NA,NA,NA,1997,0,0,100,0,NA,NA,NA,100,100,99,2,4,5,3,1,2,2,90,0,99,1,4,4,3,1,2,2,3,1,3,2,4,4,NA,NA,-7,NA,NA,NA,1,6,"Unfair Practices Like Price Reduction",1,1,2,1,1,1,"A Special Rate Was Obtained For Chinese Market","Completely New",1,"Technology Now Does Everything By Computer And Not By Papers And Similarly Bills","Completely New",1,45000,1,1,1,1,1,NA,NA,100,0,0,100,0,0,1,90,2,NA,NA,"",0,1,1,NA,2,NA,NA,0,50,50,0,0,0,100,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,440000,1,1,1,1,1,"",2,2015,200000,12,2,NA,NA,NA,NA,NA,NA,1,-9,2,2,1,NA,NA,NA,NA,2,1,0,3,5,1,3,2,2,NA,0,NA,2,NA,NA,1,1,2,1,3,1,1,1,1,2,2,1,1,0,2,3,0,16,19,NA,NA,NA,NA,NA,NA,NA,9,0,NA,NA,100,1,NA,NA,NA,NA,2,2,12,604227,NA,2117,NA,NA,NA,NA,NA,NA,"General Manager",14,1,"",NA,NA,"",NA,NA,10,3,2017,11,35,1,1,1,NA,NA,1,1,3,1,391.643737792969,395.986602783203,394.756866455078,6
620698,11928,2,1,1,1,2,2,22,52,2,1,1,3,5,2017,10,53,11,3,1,2,2,NA,NA,NA,NA,NA,2016,12,31,5,"",70,100,0,0,0,1,100,2008,12,1,2008,27,1,2,"",2,NA,NA,1,2,1,2,2,NA,2,NA,1,90,2,NA,NA,NA,1,1,3,4,2,"Felt",5219,30,246000,"Two Hundred And Forty-Six Thousand",335000,1,2,3,NA,100,0,0,NA,NA,NA,NA,NA,0,2,30,70,2,NA,NA,90,0,80,1,2,2,1,1,1,1,30,10,90,2,4,2,1,1,1,1,1,0,3,4,4,3,2,NA,NA,NA,NA,NA,1,5,"",-9,-9,3,1,1,2,"Folk Painting","Better Quality And Has Diverse Applications",2,"","",2,NA,1,2,2,2,2,NA,NA,0,100,0,0,100,0,2,NA,NA,210,3,"",0,1,3,NA,1,1,NA,2,100,10,0,0,0,60,40,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,2,2,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,2,2,2,1,5,2,NA,NA,2,NA,0,NA,2,NA,NA,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,3,2,1,4,4,0,6,12,NA,NA,NA,NA,NA,NA,NA,6,0,NA,NA,80,1,NA,NA,NA,NA,3,2,4,78700,NA,1691,125000,NA,NA,NA,NA,NA,"Accounting Assistant",7,2,"",NA,NA,"",NA,NA,3,5,2017,11,38,1,1,1,NA,NA,1,1,2,1,319.091888427734,270.996246337891,267.512512207031,4
620699,11929,3,3,1,1,2,2,22,45,3,1,3,18,5,2017,9,7,11,5,1,2,2,NA,NA,NA,NA,NA,2016,12,31,2,"",64,100,0,0,0,2,NA,1972,4,2,1972,22,2,2,"",1,1,2,2,NA,NA,NA,NA,NA,1,0,2,NA,NA,NA,NA,NA,1,1,0,2,4,"Sale Of Construction Services",4520,100,48000000,"Forty-Eight Million",9.2e+07,2,6,2,NA,100,0,0,NA,NA,NA,NA,NA,0,0,100,0,NA,NA,NA,80,30,99,3,4,5,2,1,1,1,40,100,100,3,3,3,1,1,1,1,2,2,3,2,5,4,NA,NA,2,NA,NA,NA,1,4,"",2,1,2,2,NA,NA,"","",2,"","",1,100000,2,2,2,2,1,NA,NA,99,1,0,0,100,0,1,365,2,NA,NA,"",2,1,5,NA,2,NA,NA,3,70,10,29,1,0,70,0,1,400000,2,NA,0,30,NA,0,NA,0,NA,0,NA,70,NA,0,NA,1,300000,0,1,1,1,1,2,"",2,2017,500000,12,1,2,2,1,2,2,500000,1,500000,2,2,3,2,NA,NA,NA,2,1,1,2,40,2,NA,NA,1,0,0,NA,1,1,2,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,3,3,2,3,4,1,912,1062,NA,NA,NA,NA,NA,NA,NA,24,1240,-9,8,70,1,NA,NA,NA,NA,2,1,1,9081683,NA,5e+05,NA,NA,NA,NA,NA,NA,"Financial Manager",10,1,"",NA,NA,"",NA,NA,18,5,2017,9,57,2,3,1,NA,NA,1,3,3,1,56.0645332336426,56.3068428039551,55.4530143737793,18
620700,11931,3,2,1,1,2,2,22,55,3,1,2,9,5,2017,14,52,11,5,1,2,2,NA,NA,NA,NA,NA,2016,12,31,5,"",70,30,70,0,0,1,45,1982,-9,1,1982,27,1,2,"",2,NA,NA,1,3,0,20,0,NA,1,20,2,NA,NA,NA,NA,NA,2,1,2,3,5,"Special Grill. Is Not Smooth, Meat Only",5520,60,620000,"Six Hundred And Twenty Thousand",722000,3,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,0,0,100,0,NA,NA,NA,100,-9,90,3,4,4,1,1,1,1,20,20,90,2,3,4,1,1,1,1,1,0,3,3,5,4,NA,NA,-7,NA,NA,NA,1,-9,"",1,1,3,1,1,1,"Parrilla Pichincha Comes With Trout And Seafood, Lomo Pacifico With Shrimps","It Has Trout And Shrimps",2,"","",1,-9,2,2,1,2,2,NA,NA,0,100,0,0,100,0,2,NA,NA,NA,NA,"",3,1,NA,5830,2,NA,NA,2,80,50,80,0,0,20,0,1,2500,1,100,0,100,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,NA,NA,1,1,2,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,2,2,1,2,20,2,NA,NA,2,NA,0,NA,2,NA,NA,1,-9,2,1,5,1,1,1,1,1,1,3,2,2,3,3,2,24,28,NA,NA,NA,NA,NA,NA,NA,-9,0,NA,NA,70,1,NA,NA,NA,NA,3,2,10,220000,NA,3900,NA,NA,NA,NA,NA,NA,"General Manager",22,2,"",NA,NA,"",NA,NA,9,5,2017,16,10,1,1,1,NA,NA,1,2,3,1,29.5166511535645,23.0262260437012,22.6026248931885,12
620701,11932,3,2,1,1,2,2,22,51,3,1,3,29,5,2017,9,5,11,5,1,2,2,NA,NA,NA,NA,NA,2016,12,31,2,"",50,50,50,0,0,2,NA,1982,-9,1,1982,25,2,1,"Iso 9001 2008",2,NA,NA,2,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,1,1,0,4,3,"Agricultural Fertilizers",5121,60,44853370,"Forty-Four Million, Eight Hundred Fifty-Three Thousand, Three Hundred Seventy",46089358.6,2,15,1,15,100,0,0,NA,NA,NA,NA,NA,1,0,5,95,1,40,2,100,0,98,3,3,4,2,2,1,1,90,10,92,3,4,4,2,2,2,3,3,3,3,2,4,2,2,NA,NA,NA,NA,NA,1,5,"",-9,-9,1,2,NA,NA,"","",1,"Automatic Fertilizer Bonding","Before You Have Balances To The Floor And A More Efficient Cap For Wight And Quantitie",2,NA,1,2,2,1,2,NA,NA,65,35,0,65,35,0,2,NA,NA,NA,NA,"",3,1,NA,60000,1,NA,10000,1,99,98,20,15,0,65,0,1,0,NA,NA,200000,0,NA,100,NA,0,NA,0,NA,0,NA,0,NA,2,NA,NA,1,1,1,1,9,"",2,2016,1000000,36,1,1,2,2,2,2,3000000,5,5000000,2,1,NA,NA,1,NA,1,2,1,4,2,60,1,2,2,2,NA,0,NA,1,8,2,1,30,1,2,NA,NA,NA,NA,NA,NA,NA,2,3,3,2,1,2,160,150,NA,NA,NA,NA,NA,NA,NA,20,0,NA,NA,50,1,NA,NA,NA,NA,3,2,13,4000000,NA,36000,NA,NA,NA,NA,NA,NA,"Financial Manager",12,1,"",NA,NA,"",NA,NA,29,5,2017,9,50,2,3,1,NA,NA,1,2,3,1,57.2452774047852,61.6770973205566,59.9593391418457,12
